transaction_id,customer_id,timestamp,amount,merchant_category,channel,home_lat,home_lon,txn_lat,txn_lon,customer_age,account_tenure_months,avg_amount_30d,is_foreign_txn,is_fraud
71167,3302,2026-01-07 13:07:27,175.46,grocery,card_present,30.48107,85.27253,30.50753,85.10003,62,71,437.01,0,0
71168,1359,2026-01-07 13:08:30,400.44,grocery,card_present,18.73805,85.63282,18.9307,85.30587,33,4,1104.13,0,0
71169,7912,2026-01-07 13:12:39,102.13,gas_station,online,13.66812,70.08268,13.45424,70.50822,34,12,356.11,0,0
71170,7183,2026-01-07 13:17:58,1057.63,online_retail,online,15.09992,82.43811,15.71753,82.26948,32,6,954.31,0,0
71171,3594,2026-01-07 13:18:59,585.55,entertainment,online,32.41484,84.6607,32.40594,84.25117,43,8,1497.9,0,0
71172,4369,2026-01-07 13:19:06,456.43,utilities,card_present,12.99668,71.4574,12.64004,71.28677,36,19,659.37,0,0
71173,2434,2026-01-07 13:22:30,697.3,gift_cards,online,30.5772,70.36721,30.41236,69.16519,39,84,619.02,0,0
71174,6280,2026-01-07 13:22:48,575.95,grocery,card_present,27.33826,73.40435,27.27731,72.72215,18,40,1039.68,0,0
71175,4429,2026-01-07 13:23:26,2091.19,online_retail,online,10.0473,71.08147,9.66208,71.30527,35,29,2714.14,0,0
71176,635,2026-01-07 13:25:40,1386.81,online_retail,online,29.64314,78.06608,30.02119,78.18349,34,26,537.06,0,0
71177,2337,2026-01-07 13:26:03,1656.62,healthcare,card_present,14.03607,93.55912,13.72622,93.98564,71,10,972.65,0,0
71178,1795,2026-01-07 13:27:08,311.72,utilities,card_present,16.38352,95.92259,16.6771,95.31495,18,20,294.47,0,0
71179,5581,2026-01-07 13:29:06,1541.65,online_retail,online,29.37945,72.44812,29.76713,72.78093,42,10,753.07,0,0
71180,7296,2026-01-07 13:30:56,672.31,healthcare,card_present,28.26974,93.01264,28.312,92.7709,41,13,408.37,0,0
71181,6547,2026-01-07 13:31:22,412.98,grocery,card_present,14.29952,94.79053,14.42009,94.29487,37,1,1531.56,0,0
71182,1700,2026-01-07 13:31:44,417.72,grocery,card_present,27.56677,93.22241,27.66586,93.64245,40,94,486.52,0,0
71183,2131,2026-01-07 13:35:53,2653.9,electronics,card_present,10.50579,82.42199,10.07631,82.71983,39,21,629.26,0,0
71184,3412,2026-01-07 13:36:33,2146.52,entertainment,card_present,26.59488,87.01891,26.51384,87.02764,18,3,998.54,0,0
71185,58,2026-01-07 13:37:02,362.15,entertainment,online,12.88888,78.74668,13.74653,77.72192,55,12,516.96,0,0
71186,213,2026-01-07 13:38:05,2510.53,healthcare,card_present,28.59752,71.74968,28.518,71.53392,38,79,1269.14,0,0
71187,5527,2026-01-07 13:39:10,798.31,grocery,card_present,10.43683,78.7663,9.91647,78.95528,43,11,919.63,0,0
71188,7002,2026-01-07 13:39:31,366.63,grocery,atm_withdrawal,29.07811,91.25211,22.43464,92.11955,27,1,368.61,0,0
71189,7059,2026-01-07 13:41:22,721.85,online_retail,card_present,14.4281,93.41766,13.95371,93.3587,55,96,691.81,0,0
71190,5542,2026-01-07 13:41:33,281.58,restaurant,card_present,23.81453,81.31963,24.9765,82.99568,42,4,722.84,0,0
71191,7686,2026-01-07 13:46:51,2928.4,online_retail,atm_withdrawal,24.91082,92.73633,24.39553,92.43416,19,34,1001.73,0,0
71192,2252,2026-01-07 13:50:01,255.18,gas_station,card_present,30.39916,75.91062,30.26166,75.69155,36,10,963.24,0,0
71193,6979,2026-01-07 13:50:31,710.04,online_retail,card_present,32.55385,72.63325,32.24518,73.12422,61,26,850.08,0,0
71194,5734,2026-01-07 13:51:37,50.0,gas_station,online,12.32245,90.35325,11.71332,90.67949,38,1,231.75,0,0
71195,2398,2026-01-07 13:53:03,125.8,utilities,card_present,12.36216,92.29788,12.4603,92.51801,35,67,354.79,0,0
71196,3792,2026-01-07 13:53:34,973.7,grocery,card_present,11.91859,93.72147,12.16101,93.5556,56,3,1498.74,0,0
71197,3530,2026-01-07 13:55:07,411.19,grocery,card_present,13.90588,94.25195,13.75485,94.09576,36,7,854.75,0,0
71198,6651,2026-01-07 13:55:57,7411.34,travel,card_present,12.3695,93.64799,12.04944,93.51453,47,26,3312.68,0,0
71199,1014,2026-01-07 13:58:09,3772.87,online_retail,online,23.85607,73.78398,23.50248,73.34995,18,105,1520.86,0,0
71200,6211,2026-01-07 14:00:39,289.59,restaurant,card_present,15.72682,79.18684,15.82889,79.01009,30,18,746.51,0,0
71201,3705,2026-01-07 14:01:10,378.13,online_retail,card_present,22.52659,76.00777,22.2184,76.27767,44,3,528.34,0,0
71202,442,2026-01-07 14:01:18,192.76,grocery,atm_withdrawal,13.77459,91.42405,13.94156,90.89746,41,17,532.8,0,0
71203,5063,2026-01-07 14:02:23,310.89,utilities,online,19.37419,91.88121,19.15547,92.14982,26,22,561.09,0,0
71204,4635,2026-01-07 14:04:16,273.72,grocery,atm_withdrawal,30.45751,95.13913,30.18474,95.2884,41,16,562.35,0,0
71205,2377,2026-01-07 14:07:45,271.5,gas_station,card_present,25.46213,76.95557,25.46728,77.09755,44,28,646.86,0,0
71206,7993,2026-01-07 14:10:39,137.58,gas_station,online,28.75496,82.36539,28.9068,81.78494,69,76,297.18,0,0
71207,6174,2026-01-07 14:10:42,7499.49,travel,online,19.85849,70.78153,20.17291,69.93368,23,17,1509.55,0,0
71208,2951,2026-01-07 14:12:14,250.73,utilities,card_present,15.18743,94.45454,15.07687,94.73488,23,24,371.5,0,0
71209,4070,2026-01-07 14:12:43,2538.07,online_retail,online,16.74153,89.39907,16.275,89.86353,18,2,1703.46,0,0
71210,3005,2026-01-07 14:15:06,1278.24,online_retail,online,25.34783,82.15148,25.7842,81.12129,34,20,690.6,0,0
71211,6795,2026-01-07 14:16:48,146.76,restaurant,online,29.94486,79.62028,30.5793,79.62732,38,59,489.19,0,0
71212,7507,2026-01-07 14:18:10,1077.4,entertainment,online,31.41778,89.05648,31.44717,89.37301,18,1,658.54,0,0
71213,3928,2026-01-07 14:18:44,616.15,gas_station,atm_withdrawal,28.73744,80.84701,29.17878,80.73713,20,38,1452.68,0,0
71214,6334,2026-01-07 14:19:18,536.88,restaurant,atm_withdrawal,26.61664,94.77607,26.32146,94.70063,18,36,1520.53,0,0
71215,4880,2026-01-07 14:19:33,179.54,grocery,card_present,21.98605,77.11014,21.36092,77.08511,24,29,621.21,0,0
71216,5223,2026-01-07 14:26:42,285.23,grocery,card_present,27.41043,73.80204,27.63622,73.74951,54,23,1106.8,0,0
71217,7843,2026-01-07 14:30:51,370.34,grocery,online,14.83479,92.74973,15.03056,92.37076,35,5,673.98,0,0
71218,3630,2026-01-07 14:33:06,400.65,utilities,card_present,9.38755,80.96306,9.03673,81.07776,45,32,563.62,0,0
71219,6324,2026-01-07 14:34:25,285.83,gas_station,online,18.14902,92.30054,18.4646,92.40267,31,47,547.62,0,0
71220,3300,2026-01-07 14:35:43,254.03,grocery,card_present,29.59822,91.07204,30.11643,90.73806,39,11,566.0,0,0
71221,3809,2026-01-07 14:36:47,358.02,electronics,card_present,9.05083,77.73905,9.18405,77.94654,36,4,365.49,0,0
71222,4551,2026-01-07 14:37:40,1034.72,electronics,card_present,30.23303,85.00699,30.32706,85.39646,49,26,440.3,0,0
71223,908,2026-01-07 14:38:55,1174.19,online_retail,card_present,19.60526,70.72675,20.01969,70.57271,22,10,848.51,0,0
71224,3605,2026-01-07 14:39:25,300.57,grocery,card_present,19.79046,86.44635,19.22245,86.77561,38,8,610.51,0,0
71225,5204,2026-01-07 14:40:00,250.23,restaurant,card_present,26.30111,88.60137,26.43235,87.90557,23,1,1039.67,0,0
71226,1278,2026-01-07 14:40:16,1596.76,online_retail,card_present,26.3645,72.58967,26.4287,72.87503,57,24,1026.03,0,0
71227,5341,2026-01-07 14:42:54,441.0,online_retail,online,14.20202,79.31957,13.8843,80.01908,40,6,629.4,0,0
71228,6393,2026-01-07 14:47:15,822.48,utilities,card_present,11.66737,83.768,11.64614,83.67897,42,44,1091.3,0,0
71229,775,2026-01-07 14:49:37,514.59,restaurant,card_present,16.4346,84.63258,16.86424,84.24818,38,63,1763.86,0,0
71230,2434,2026-01-07 14:50:24,839.89,online_retail,online,30.5772,70.36721,30.75118,69.89142,39,84,619.02,0,0
71231,1317,2026-01-07 14:53:58,353.46,restaurant,card_present,14.08874,90.25886,14.39023,90.37706,35,3,558.5,0,0
71232,4387,2026-01-07 15:02:21,50.0,restaurant,card_present,18.06868,70.64636,18.25196,70.45461,34,21,200.0,0,0
71233,4091,2026-01-07 15:03:19,3857.87,travel,card_present,13.00722,74.83476,12.87359,75.45967,65,1,1917.68,0,0
71234,5979,2026-01-07 15:05:11,415.8,grocery,card_present,24.59899,73.14178,24.22329,73.29649,31,74,554.09,0,0
71235,5455,2026-01-07 15:08:04,169.21,restaurant,card_present,15.40054,84.36278,15.66093,84.31165,29,5,778.19,0,0
71236,1495,2026-01-07 15:08:39,1565.55,electronics,card_present,27.55688,71.43323,28.19139,69.16101,33,80,398.03,0,0
71237,4198,2026-01-07 15:09:36,464.62,grocery,card_present,16.81423,89.33926,13.477,92.51236,18,5,1884.84,0,0
71238,4039,2026-01-07 15:12:24,1429.61,travel,online,11.81006,88.97617,11.81415,88.90707,29,85,818.81,0,0
71239,2780,2026-01-07 15:15:53,564.79,entertainment,online,27.65758,75.03465,28.24799,75.2295,25,58,1298.57,0,0
71240,3414,2026-01-07 15:16:56,247.06,grocery,card_present,24.28747,93.20842,24.84149,92.95266,33,44,900.64,0,0
71241,4852,2026-01-07 15:16:58,343.31,restaurant,card_present,26.3112,72.0309,26.31353,71.92817,35,11,531.81,0,0
71242,2844,2026-01-07 15:17:49,1558.83,grocery,card_present,12.96366,70.1478,12.98476,70.4142,46,76,1255.82,0,0
71243,2289,2026-01-07 15:19:03,586.76,online_retail,atm_withdrawal,31.07796,85.35049,31.47842,85.25983,49,40,564.99,0,0
71244,2650,2026-01-07 15:22:34,673.91,healthcare,online,20.66321,88.63093,20.87398,88.98059,66,52,408.15,1,0
71245,7959,2026-01-07 15:22:57,593.75,restaurant,card_present,18.48026,89.62533,18.43674,89.58746,46,33,1373.73,0,0
71246,4253,2026-01-07 15:23:51,614.64,healthcare,card_present,18.77623,75.85786,18.37848,75.7574,43,9,644.82,0,0
71247,1000,2026-01-07 15:26:12,3553.19,online_retail,online,14.55299,94.23442,14.11098,93.66277,47,15,1094.89,0,0
71248,2911,2026-01-07 15:26:24,429.71,restaurant,online,19.45778,95.60831,19.15146,96.40193,32,41,924.35,0,0
71249,3667,2026-01-07 15:27:54,807.93,online_retail,online,17.79809,84.74746,17.79854,84.77815,38,17,741.14,0,0
71250,7446,2026-01-07 15:28:19,3954.9,jewelry,card_present,29.91826,79.03695,29.806,79.00011,51,30,344.58,0,0
71251,5622,2026-01-07 15:28:19,410.27,grocery,card_present,20.10625,71.41269,19.87555,71.31644,40,44,1058.53,0,0
71252,1338,2026-01-07 15:28:51,490.6,utilities,card_present,28.85845,87.37089,28.92502,86.72622,45,13,748.68,0,0
71253,4445,2026-01-07 15:30:30,251.27,entertainment,online,14.77667,76.34022,14.43371,76.83888,39,10,577.92,0,0
71254,7771,2026-01-07 15:30:46,440.55,entertainment,online,17.23677,83.50405,17.61548,82.55188,52,8,492.76,0,0
71255,1649,2026-01-07 15:30:57,118.7,restaurant,card_present,25.31708,94.93971,25.29705,95.16575,35,19,438.24,0,0
71256,7570,2026-01-07 15:31:09,994.67,online_retail,card_present,21.08358,76.72985,20.96926,76.61294,44,37,1156.56,0,0
71257,5896,2026-01-07 15:34:32,6004.84,travel,card_present,23.73291,90.88189,23.2054,91.01149,35,70,2042.47,0,0
71258,2501,2026-01-07 15:36:15,1405.49,restaurant,card_present,20.61836,87.07034,20.65208,86.60777,44,61,905.15,0,0
71259,1425,2026-01-07 15:43:22,942.1,gas_station,card_present,29.39428,72.96774,29.59135,72.70486,40,22,1815.88,0,0
71260,1401,2026-01-07 15:43:30,52.38,restaurant,card_present,30.92009,79.67603,36.46679,85.30941,52,73,437.13,0,0
71261,7020,2026-01-07 15:46:13,5147.23,electronics,card_present,15.76176,80.60109,15.4722,79.95711,39,32,1589.38,0,1
71262,3581,2026-01-07 15:47:43,559.74,utilities,card_present,17.68876,76.67021,17.8739,76.71522,45,6,1458.87,0,0
71263,3878,2026-01-07 15:48:49,517.49,grocery,card_present,28.02043,89.59776,27.39316,89.65772,41,64,1073.47,0,0
71264,250,2026-01-07 15:50:32,843.52,online_retail,online,22.09769,92.28809,22.07947,92.13769,23,8,399.6,0,0
71265,1877,2026-01-07 15:51:00,1384.44,grocery,atm_withdrawal,17.80626,90.89564,17.90499,90.5971,46,4,1322.29,0,0
71266,1120,2026-01-07 15:53:41,598.76,grocery,card_present,17.04631,73.08851,16.87945,73.17147,26,17,1369.5,0,0
71267,3419,2026-01-07 15:56:33,742.08,gas_station,online,9.75834,72.1599,12.98109,74.23942,39,23,1099.4,0,0
71268,451,2026-01-07 15:56:50,216.12,entertainment,atm_withdrawal,27.10575,78.15518,27.47796,78.0814,36,7,598.0,0,0
71269,1982,2026-01-07 15:56:59,476.49,healthcare,card_present,10.45802,76.2072,11.03026,75.85581,31,4,564.23,0,0
71270,6215,2026-01-07 15:57:47,203.5,grocery,card_present,22.82793,86.44683,22.53102,86.48513,47,13,423.36,0,0
71271,5650,2026-01-07 15:59:00,688.23,entertainment,online,16.63456,85.34948,16.46912,84.66971,38,41,776.96,0,0
71272,4660,2026-01-07 16:02:06,1145.11,gift_cards,online,20.4275,75.32679,20.39005,75.17671,26,6,749.57,0,0
71273,2981,2026-01-07 16:03:35,744.47,online_retail,online,12.13941,72.40483,12.21446,72.04685,36,3,997.04,0,0
71274,5498,2026-01-07 16:04:35,970.84,grocery,card_present,31.75446,74.96363,31.77381,74.59511,45,72,1360.07,0,0
71275,5873,2026-01-07 16:06:15,409.79,gas_station,card_present,17.46724,92.25931,16.67138,92.4429,40,21,877.46,0,0
71276,3831,2026-01-07 16:06:19,2942.55,travel,card_present,10.60365,82.55148,11.06295,82.51393,26,17,484.92,0,0
71277,6872,2026-01-07 16:09:34,585.28,electronics,card_present,17.62736,82.0343,18.07375,81.95588,51,16,278.09,0,0
71278,6340,2026-01-07 16:10:19,412.86,healthcare,card_present,31.0767,82.44461,30.9964,82.42309,38,36,536.42,0,0
71279,983,2026-01-07 16:11:54,357.53,restaurant,card_present,17.32176,91.81244,17.78259,91.27236,40,26,843.85,0,0
71280,363,2026-01-07 16:15:40,198.06,restaurant,card_present,26.10078,74.95724,26.1702,75.63933,49,101,529.44,0,0
71281,802,2026-01-07 16:16:52,1701.17,electronics,card_present,22.40692,90.2191,22.45063,89.86832,24,82,1206.2,0,0
71282,2937,2026-01-07 16:17:08,757.35,gift_cards,online,24.72686,82.49844,25.85607,82.25533,18,35,847.69,0,0
71283,6637,2026-01-07 16:17:48,1641.7,online_retail,online,12.70143,95.76521,12.73527,96.013,34,18,775.16,0,0
71284,4073,2026-01-07 16:18:28,158.59,gas_station,card_present,21.16472,74.73523,21.04112,74.18729,36,1,541.97,0,0
71285,6489,2026-01-07 16:23:52,241.58,restaurant,card_present,29.26015,92.85356,28.80388,92.77042,28,36,374.12,0,0
71286,6975,2026-01-07 16:24:07,193.6,restaurant,card_present,21.49043,89.46598,21.57582,89.69464,55,11,1230.99,0,0
71287,2042,2026-01-07 16:25:29,1249.63,online_retail,online,24.95174,93.33547,24.43013,93.06285,45,23,1347.52,0,0
71288,893,2026-01-07 16:27:00,1482.9,online_retail,card_present,23.03681,78.22979,23.82337,78.78376,33,37,1318.32,0,0
71289,4406,2026-01-07 16:27:30,311.8,grocery,card_present,32.91107,71.23896,33.51835,70.76889,53,7,1243.95,0,0
71290,3450,2026-01-07 16:28:16,321.26,restaurant,atm_withdrawal,28.65273,88.72417,29.04656,88.93286,37,14,364.81,0,0
71291,4048,2026-01-07 16:30:52,630.25,gas_station,card_present,9.26269,74.28999,8.66927,75.02688,31,1,1564.27,0,0
71292,6368,2026-01-07 16:33:58,380.94,healthcare,card_present,26.62872,73.32685,26.63806,73.14472,25,13,634.45,0,0
71293,3908,2026-01-07 16:36:45,480.81,travel,card_present,12.05078,89.44296,12.63967,89.66814,25,19,226.31,0,0
71294,2179,2026-01-07 16:41:11,368.34,grocery,card_present,25.90002,72.92905,26.54844,73.3114,45,34,548.87,0,0
71295,2961,2026-01-07 16:45:43,4388.53,online_retail,online,20.80387,77.71357,21.04303,77.46385,22,55,1568.28,0,0
71296,7187,2026-01-07 16:48:04,1274.18,online_retail,card_present,9.19735,75.50375,9.19032,75.44003,30,20,424.7,0,0
71297,1994,2026-01-07 16:48:33,207.86,grocery,online,16.36676,83.85601,16.18992,83.72586,49,12,339.68,0,0
71298,2733,2026-01-07 16:49:09,712.16,online_retail,online,12.29372,82.26381,12.53811,81.8268,58,93,655.49,0,0
71299,3090,2026-01-07 16:50:15,6747.66,travel,card_present,13.06217,88.0564,13.0945,88.0526,49,2,1293.57,0,0
71300,36,2026-01-07 16:52:25,123.2,restaurant,atm_withdrawal,15.07737,76.29167,14.6732,76.16611,51,48,328.78,0,0
71301,5115,2026-01-07 16:54:02,329.48,grocery,card_present,24.06382,70.49428,24.77045,70.50016,57,19,777.3,0,0
71302,4539,2026-01-07 16:54:32,1544.88,travel,card_present,27.65363,78.88699,27.52231,78.77723,24,32,279.41,0,0
71303,600,2026-01-07 16:54:37,2407.87,travel,online,22.61469,74.35856,23.08104,74.19984,18,75,706.4,0,0
71304,1352,2026-01-07 16:56:13,501.57,grocery,atm_withdrawal,22.90774,74.95062,22.15585,75.55335,44,17,1195.35,0,0
71305,272,2026-01-07 16:57:22,3594.08,utilities,atm_withdrawal,31.65221,84.06171,32.40781,83.71155,41,1,2905.27,0,0
71306,6033,2026-01-07 16:57:31,476.31,online_retail,card_present,19.32497,78.5881,19.64248,78.3999,55,47,482.33,0,0
71307,6650,2026-01-07 16:59:42,242.98,restaurant,online,16.91711,87.25769,16.79226,86.89203,18,18,914.87,0,0
71308,603,2026-01-07 17:03:33,338.3,restaurant,card_present,16.10779,80.55512,16.02466,80.6571,53,16,875.25,1,0
71309,4524,2026-01-07 17:06:06,1449.72,grocery,card_present,14.46081,72.78297,15.04538,72.73474,38,48,1918.03,0,0
71310,2815,2026-01-07 17:07:34,413.13,grocery,card_present,22.00027,77.73665,22.16525,78.09809,38,69,1510.26,0,0
71311,754,2026-01-07 17:09:02,3082.02,electronics,card_present,28.73835,85.92321,29.29075,85.23365,62,20,948.15,0,0
71312,2662,2026-01-07 17:09:23,2801.47,travel,card_present,29.07096,81.21627,28.73231,80.93036,29,13,838.82,0,0
71313,5282,2026-01-07 17:10:11,325.84,utilities,card_present,31.16646,82.73513,30.69291,82.6883,42,21,612.5,0,0
71314,3055,2026-01-07 17:11:16,876.45,restaurant,card_present,32.4883,94.19987,32.80564,94.20475,32,52,1475.84,0,0
71315,2418,2026-01-07 17:15:10,855.35,grocery,card_present,23.92251,76.82045,23.93203,76.47486,30,57,1287.15,0,0
71316,1114,2026-01-07 17:15:18,152.24,restaurant,card_present,9.25813,87.08653,9.09365,86.83552,35,6,649.1,0,0
71317,155,2026-01-07 17:17:22,371.05,grocery,card_present,23.94147,75.09961,23.93362,75.22266,37,28,587.26,0,0
71318,6493,2026-01-07 17:17:44,467.04,restaurant,card_present,26.45342,88.40639,27.47386,88.90686,24,17,1907.82,0,0
71319,7767,2026-01-07 17:22:55,476.43,restaurant,online,9.59242,73.40285,9.90783,73.3517,44,27,736.71,0,0
71320,1456,2026-01-07 17:30:10,1209.26,online_retail,online,17.39099,76.13738,17.65288,76.14328,36,23,1137.06,0,0
71321,4230,2026-01-07 17:31:25,592.68,grocery,card_present,29.69706,72.66259,29.94213,72.94478,48,30,359.16,0,0
71322,5097,2026-01-07 17:31:46,401.94,gas_station,atm_withdrawal,14.22569,80.85739,14.3304,81.01555,50,21,807.7,0,0
71323,6571,2026-01-07 17:32:18,380.7,gas_station,card_present,22.05715,88.53873,21.55226,88.91975,29,89,1022.71,0,0
71324,3665,2026-01-07 17:32:47,831.65,grocery,card_present,9.97742,76.99648,9.74086,77.44118,35,1,1775.6,0,0
71325,7975,2026-01-07 17:32:52,60.21,grocery,atm_withdrawal,26.20005,71.50554,26.05989,71.9214,56,13,200.0,0,0
71326,2609,2026-01-07 17:33:20,77.11,restaurant,online,31.40783,88.61432,32.14261,88.40309,47,17,375.13,0,0
71327,4781,2026-01-07 17:35:09,2258.45,jewelry,card_present,22.11518,91.11484,22.75978,91.07986,33,15,504.94,0,1
71328,773,2026-01-07 17:35:13,180.81,gas_station,online,26.07613,89.0408,26.32411,88.30656,41,16,498.2,0,0
71329,1113,2026-01-07 17:38:37,486.41,grocery,card_present,29.34522,89.5314,29.21694,89.26459,24,24,627.21,0,0
71330,4579,2026-01-07 17:43:15,779.82,entertainment,online,30.02412,86.02302,29.83998,86.32689,32,11,1125.88,0,0
71331,5278,2026-01-07 17:44:32,6082.43,healthcare,card_present,26.17478,85.90611,26.01306,85.86979,32,85,3591.42,0,0
71332,6328,2026-01-07 17:44:48,158.21,grocery,online,30.2716,80.67527,29.94225,80.883,32,9,448.62,0,0
71333,6095,2026-01-07 17:46:31,289.45,restaurant,card_present,18.44762,75.47392,18.82803,75.47685,43,30,980.43,0,0
71334,3766,2026-01-07 17:46:56,221.94,entertainment,card_present,18.75668,77.17469,18.76606,77.0306,52,57,495.08,0,0
71335,579,2026-01-07 17:47:50,1842.8,travel,card_present,12.38586,86.95835,12.40078,86.55986,34,58,726.75,0,0
71336,6436,2026-01-07 17:48:56,188.8,grocery,card_present,20.89671,77.48541,21.09067,77.64396,40,2,566.59,0,0
71337,3264,2026-01-07 17:50:41,2058.57,online_retail,online,16.64255,80.78952,16.87738,80.8634,57,7,1861.73,0,0
71338,3263,2026-01-07 17:51:28,136.75,restaurant,online,24.8224,94.9074,24.39089,94.88406,41,34,458.93,0,0
71339,4719,2026-01-07 17:51:36,472.69,grocery,card_present,27.58103,70.88585,26.86369,71.12585,41,47,624.74,0,0
71340,1206,2026-01-07 17:51:55,1243.27,healthcare,card_present,24.94911,83.47125,25.04459,83.50463,29,21,1160.72,0,0
71341,5960,2026-01-07 17:53:16,796.7,online_retail,online,21.67929,74.16167,21.81554,74.07941,52,128,829.32,0,0
71342,3405,2026-01-07 17:53:41,571.34,restaurant,card_present,31.10807,94.47396,31.41976,94.06707,19,17,2044.67,0,0
71343,4084,2026-01-07 17:56:20,376.36,entertainment,online,20.54854,84.49382,20.6147,85.45664,33,31,946.31,0,0
71344,45,2026-01-07 17:59:36,767.15,restaurant,card_present,22.17117,91.73414,21.98882,91.81136,39,31,1742.53,0,0
71345,6240,2026-01-07 18:06:37,375.2,gas_station,online,24.17258,79.07348,23.67273,79.10894,31,17,1620.75,0,0
71346,7073,2026-01-07 18:09:20,504.11,gas_station,card_present,9.58934,94.03373,6.0,97.4063,33,31,1042.12,0,0
71347,5091,2026-01-07 18:09:49,153.56,grocery,atm_withdrawal,12.6624,92.02241,12.2648,91.75805,41,15,290.68,0,0
71348,1393,2026-01-07 18:10:38,1236.54,gas_station,online,26.455,83.04804,26.56485,82.88066,31,12,1983.5,0,0
71349,6214,2026-01-07 18:12:14,140.57,grocery,card_present,19.37103,94.52299,19.60015,94.79453,40,34,346.14,0,0
71350,5530,2026-01-07 18:13:35,2205.86,jewelry,card_present,9.46459,79.88863,10.01131,79.83652,37,34,840.19,0,0
71351,477,2026-01-07 18:15:22,174.22,grocery,card_present,29.61517,91.6498,30.01582,91.12163,50,1,670.53,0,0
71352,3724,2026-01-07 18:16:23,730.53,online_retail,online,20.48153,75.34435,21.0132,75.63969,48,48,823.2,0,0
71353,3425,2026-01-07 18:18:35,433.17,grocery,card_present,15.93796,74.26598,16.07931,73.94695,71,38,829.66,0,0
71354,4408,2026-01-07 18:18:50,171.2,restaurant,card_present,14.07022,79.97076,14.41254,80.17979,40,51,691.19,0,0
71355,1130,2026-01-07 18:21:10,1739.82,gift_cards,atm_withdrawal,22.36893,82.99267,22.12054,82.72142,18,23,1379.08,0,0
71356,1351,2026-01-07 18:23:12,658.34,utilities,card_present,29.01099,81.883,28.86852,81.66388,34,78,957.51,0,0
71357,1657,2026-01-07 18:23:13,5585.72,utilities,card_present,25.60882,92.99462,25.82553,93.30759,42,88,3105.94,0,0
71358,4766,2026-01-07 18:23:38,552.63,restaurant,card_present,16.73523,88.47784,16.79522,88.89838,42,74,781.7,0,0
71359,3324,2026-01-07 18:23:46,618.26,online_retail,online,30.70036,74.65127,30.54708,74.34184,47,25,588.16,0,0
71360,5548,2026-01-07 18:25:16,135.07,gas_station,card_present,20.46274,82.24098,20.14449,82.6558,49,1,877.65,0,0
71361,3690,2026-01-07 18:25:24,490.08,grocery,card_present,29.29388,71.28086,29.57863,71.16276,54,23,670.22,0,0
71362,7722,2026-01-07 18:26:05,59.75,restaurant,card_present,11.45827,93.41871,11.42026,92.86916,40,22,265.26,0,0
71363,7072,2026-01-07 18:29:47,72.01,entertainment,card_present,27.94907,76.79589,27.88988,77.32869,49,54,231.64,0,0
71364,6547,2026-01-07 18:31:24,618.89,utilities,card_present,14.29952,94.79053,14.45868,95.64824,37,1,1531.56,0,0
71365,3715,2026-01-07 18:32:43,829.03,gas_station,card_present,16.23644,74.16916,16.63145,74.17866,28,47,2338.86,1,0
71366,1713,2026-01-07 18:33:40,623.62,grocery,online,9.92836,91.60934,9.53682,91.53654,45,21,878.86,0,0
71367,6178,2026-01-07 18:34:50,309.77,gas_station,card_present,18.66908,71.25551,17.13616,74.50022,38,28,415.53,0,0
71368,2373,2026-01-07 18:35:15,978.67,gift_cards,card_present,10.65411,79.51803,10.36324,79.77132,36,67,941.64,0,0
71369,2080,2026-01-07 18:35:51,327.55,restaurant,card_present,21.97576,77.60398,22.29873,77.58061,27,1,549.98,0,0
71370,3511,2026-01-07 18:40:03,2475.53,online_retail,online,12.95773,88.34446,12.64854,88.43454,44,52,1963.32,0,0
71371,5911,2026-01-07 18:40:50,1180.69,grocery,card_present,15.64629,74.17872,15.46686,74.82914,57,3,1177.84,0,0
71372,2226,2026-01-07 18:42:14,407.1,restaurant,online,10.14229,88.35452,10.13206,88.35746,40,1,1709.36,0,0
71373,6805,2026-01-07 18:42:58,402.89,utilities,card_present,19.65645,75.66788,20.00045,76.45376,46,59,290.89,0,0
71374,4948,2026-01-07 18:44:42,514.74,gas_station,card_present,27.69872,90.65241,27.81501,91.10784,42,6,1083.48,0,0
71375,3425,2026-01-07 18:46:33,1704.27,electronics,card_present,15.93796,74.26598,12.11727,74.42861,71,38,829.66,0,1
71376,729,2026-01-07 18:46:59,1209.09,grocery,card_present,15.34721,74.4827,15.17797,74.41456,24,13,1694.16,0,0
71377,4151,2026-01-07 18:48:21,252.1,gas_station,card_present,17.05883,94.53469,17.10225,94.38666,33,60,1178.39,0,0
71378,4463,2026-01-07 18:49:13,244.37,entertainment,online,19.58093,82.83902,19.59551,82.80984,51,25,385.5,0,0
71379,5403,2026-01-07 18:52:24,241.56,gas_station,online,29.15765,81.06511,29.40404,80.80547,22,11,861.49,0,0
71380,2720,2026-01-07 18:53:00,1396.71,travel,card_present,20.79368,93.45105,21.06629,93.36552,24,33,759.93,0,0
71381,667,2026-01-07 18:53:21,220.38,utilities,online,31.46854,75.7949,25.95296,80.45257,18,8,368.02,0,0
71382,3659,2026-01-07 18:56:48,2536.46,online_retail,online,32.06082,73.45937,31.85455,72.77043,27,19,1233.49,0,0
71383,2814,2026-01-07 18:57:25,2854.25,electronics,card_present,18.72921,75.63902,18.65629,75.27167,31,3,1207.19,0,0
